market_id,app_id,app,downloads,price,average_score,in_app_purchases,group,nest,market_share,num_apps_category
Spain 2013,com.catanacomics.stickers,Catana Comics Stickers,14860,0.5070283789707062,4.1999998,FALSE,ENTERTAINMENT,ENTERTAINMENT,6.375138094028482e-5,37
Spain 2013,com.vitotechnology.SolarWalk2,Solar Walk 2 - Spacecraft 3D and Space Exploration,100000,2.3646779673667284,4.3000002,TRUE,EDUCATION,EDUCATION,4.2901333068832314e-4,29
Spain 2013,com.t11.skyview,SkyViewÂ® Explore the Universe,100000,1.425750199041928,4.3000002,FALSE,EDUCATION,EDUCATION,4.2901333068832314e-4,29
Spain 2013,com.tocaboca.tocavacation,Toca Life: Vacation,141500,3.314677914512797,4.4000001,FALSE,EDUCATION,EDUCATION,6.070538629239773e-4,29
Spain 2013,com.mobincube.gc_temario_completo_pro.sc_D47WR2,(Temario Completo) OPOSICIONES G.C. 2019 PRO,280,2.8897324947068173,4.3000002,FALSE,EDUCATION,EDUCATION,1.2012373259273048e-6,29
Spain 2013,com.klett.blitzrechnen.drei,Calculightning 3 - Maths,5000,6.324562418463047,3.2,FALSE,EDUCATION,EDUCATION,2.1450666534416158e-5,29
Spain 2013,com.notasupro,Notas U Pro,18720,0.6042735624456972,4.8000002,FALSE,EDUCATION,EDUCATION,8.031129550485409e-5,29
Spain 2013,com.tocaboca.tocahairsalon3,Toca Hair Salon 3,102120,3.234426367715965,4.099999899999999,FALSE,EDUCATION,EDUCATION,4.381084132989156e-4,29
Spain 2013,august.mendeleev.pro,Periodic Table 2019 PRO - Chemistry,100000,1.6423333543704826,4.9000001,FALSE,EDUCATION,EDUCATION,4.2901333068832314e-4,29
Spain 2013,com.protectfive.flamboyant.monstredecolors.app,The Colour Monster,500,2.336090660245732,1.7,FALSE,EDUCATION,EDUCATION,2.1450666534416155e-6,29
Spain 2013,uk.co.citb.imagitech.gt100.android.vy19.plus,CITB Operatives & Specialists HS&E test 2019,10000,7.354445853553744,4.8000002,FALSE,EDUCATION,EDUCATION,4.2901333068832315e-5,29
Spain 2013,com.app.TrinityProB2,Tri Pro English B2,1760,2.560347687090138,4.5999999,FALSE,EDUCATION,EDUCATION,7.5506346201144875e-6,29
Spain 2013,com.vitotechnology.StarWalk2,Star Walk 2 - Sky Guide: View Stars Day and Night,277800,2.49992105393783,4.5,TRUE,EDUCATION,EDUCATION,0.0011917990326521617,29
Spain 2013,es.jarodriguez.pro,YoFormuloPro,500,2.297717602273724,3.5,FALSE,EDUCATION,EDUCATION,2.1450666534416155e-6,29
Spain 2013,es.rae.estudiante,Diccionario del estudiante,1000,2.785212263499082,4.099999899999999,FALSE,EDUCATION,EDUCATION,4.290133306883231e-6,29
Spain 2013,com.naroh.tropaPsicotecnicoOficial,PsicotÃ©cnicos Tropa,10000,6.109043219346378,4.3000002,FALSE,EDUCATION,EDUCATION,4.2901333068832315e-5,29
Spain 2013,atleticoryctes.testgeneralitat.pro.rel,Test Bombers Generalitat PRO,1340,15.464500978682516,4.6999998,FALSE,EDUCATION,EDUCATION,5.74877863122353e-6,29
Spain 2013,com.debeelop.teoricbombers,TeÃ²ric Bombers - Test Coneixements Generalitat,340,18.519004734309558,4.6999998,FALSE,EDUCATION,EDUCATION,1.4586453243402986e-6,29
Spain 2013,com.app.TrinityPro,Tri Pro English B1,2400,2.3525603990899073,4.6999998,FALSE,EDUCATION,EDUCATION,1.0296319936519756e-5,29
Spain 2013,com.noctuasoftware.stellarium,Stellarium Mobile Sky Map,199020,3.093320191446342,4.5999999,FALSE,EDUCATION,EDUCATION,8.538223307359008e-4,29
Spain 2013,com.airtsu.acu2pro,Apuntes de Acupuntura,3100,12.480008532257408,4.8000002,FALSE,EDUCATION,EDUCATION,1.3299413251338017e-5,29
Spain 2013,com.mosalingua.fr,Learn French with MosaLingua,100000,5.8154683636647935,4.5,TRUE,EDUCATION,EDUCATION,4.2901333068832314e-4,29
Spain 2013,com.gealtra.manual_improvisacion,Generador Rol FantasÃ­a Medieval,1000,2.7507058041420898,4.5999999,FALSE,ENTERTAINMENT,ENTERTAINMENT,4.290133306883231e-6,37
Spain 2013,com.redenes.lacuerda,Latin Chords (LaCuerda PRO),57440,3.6705605503327554,4.5,FALSE,ENTERTAINMENT,ENTERTAINMENT,2.464252571473728e-4,37
Spain 2013,es.jsp.nadal.tvonline.pro,Mi TelevisiÃ³n Premium - Ver canales TDT,1000,9.398977951709218,4.1999998,FALSE,ENTERTAINMENT,ENTERTAINMENT,4.290133306883231e-6,37
Spain 2013,appinventor.ai_information_SPLASHapps.JoMaiMaiPRO,Jo mai mai PRO by @Unidestroyer,500,0.4816858830061487,4.9000001,FALSE,ENTERTAINMENT,ENTERTAINMENT,2.1450666534416155e-6,37
Spain 2013,com.incorporateapps.fakegps,Fake GPS Go Location Spoofer,141220,3.6391403743562867,3.0999999,FALSE,ENTERTAINMENT,ENTERTAINMENT,6.0585262559805e-4,37
Spain 2013,com.printedpropshop.dokkos2,Dokk OS 2,20220,1.6999004347020152,4.1999998,FALSE,ENTERTAINMENT,ENTERTAINMENT,8.674649546517893e-5,37
Spain 2013,com.unbrokensoftware.launchbox,LaunchBox,1000,5.630666606302085,4.5999999,FALSE,ENTERTAINMENT,ENTERTAINMENT,4.290133306883231e-6,37
Spain 2013,com.magicfluids,Magic Fluids,112720,2.6779309281585872,4.8000002,FALSE,ENTERTAINMENT,ENTERTAINMENT,4.8358382635187787e-4,37
Spain 2013,com.oddworld.Stranger,Oddworld: Stranger's Wrath,500000,2.3698791100694407,4.5999999,FALSE,GAME_ACTION,GAME1,0.0021450666534416156,26
Spain 2013,com.nekki.shadowfight2.paid,Shadow Fight 2 Special Edition,316080,4.658648283393697,4.4000001,TRUE,GAME_ACTION,GAME1,0.0013560253356396518,26
Spain 2013,com.scottgames.sisterlocation,Five Nights at Freddy's: SL,396700,2.6456106519451343,4.1999998,FALSE,GAME_ACTION,GAME1,0.001701895882840578,26
Spain 2013,com.wb.lego.tcs,LEGOÂ® Star Warsâ¢: TCS,359180,7.3339724689968016,3.8,FALSE,GAME_ACTION,GAME1,0.0015409300811663191,26
Spain 2013,com.ubisoft.assassinscreed.identity,Assassin's Creed Identity,1119600,1.1330384893230643,3.5999999,TRUE,GAME_ACTION,GAME1,0.0048032332503864655,26
Spain 2013,com.rockstar.gta3,Grand Theft Auto III,1982760,5.798114304194593,4.3000002,FALSE,GAME_ACTION,GAME1,0.008506304715555796,26
Spain 2013,com.scottgames.fnaf4,Five Nights at Freddy's 4,452560,2.539821260090476,4.5999999,FALSE,GAME_ACTION,GAME1,0.0019415427293630752,26
Spain 2013,com.Blazes.AwakeningFull,AWAKENING HORROR 1-5,500,0.9645287995212525,4.9000001,FALSE,GAME_ACTION,GAME1,2.1450666534416155e-6,26
Spain 2013,com.ubisoft.rayman.fiestarun,Rayman Fiesta Run,500000,1.2031239697512617,3.9000001,TRUE,GAME_ACTION,GAME1,0.0021450666534416156,26
Spain 2013,com.AlexeySuslin.RunicCurse,Runic Curse,4740,2.3358826390331906,4.4000001,FALSE,GAME_ACTION,GAME1,2.0335231874626515e-5,26
Spain 2013,com.squareenixmontreal.hitmansniperandroid,Hitman Sniper,14597120,1.508277189379271,4.5,TRUE,GAME_ACTION,GAME1,0.06262359069657135,26
Spain 2013,com.vblank.RCRDX,Retro City Rampage DX,13140,2.371879960533482,4.4000001,FALSE,GAME_ACTION,GAME1,5.637235165244566e-5,26
Spain 2013,com.gameloft.android.ANMP.GloftM4HM,Modern Combat 4: Zero Hour,4750700,6.452473415436116,4.1999998,TRUE,GAME_ACTION,GAME1,0.02038113630101017,26
Spain 2013,com.dotemu.titanquest,Titan Quest,100000,8.290128830313769,4.4000001,FALSE,GAME_ACTION,GAME1,4.2901333068832314e-4,26
Spain 2013,org.ppsspp.ppssppgold,PPSSPP Gold - PSP emulator,255140,4.671830750448172,4.5999999,FALSE,GAME_ACTION,GAME1,0.0010945846119181876,26
Spain 2013,com.scottgames.fivenightsatfreddys,Five Nights at Freddy's,2170460,2.6225490528692355,4.6999998,TRUE,GAME_ACTION,GAME1,0.009311562737257778,26
Spain 2013,com.wb.lego.marvel,LEGO Â® Marvel Super Heroes,351300,4.341456839648072,3.8,TRUE,GAME_ACTION,GAME1,0.0015071238307080791,26
Spain 2013,com.rockstargames.bully,Bully: Anniversary Edition,369940,6.37864619168546,4.5999999,FALSE,GAME_ACTION,GAME1,0.0015870919155483827,26
Spain 2013,com.rockstargames.gtactw,GTA: Chinatown Wars,500000,5.31715275723562,4.4000001,FALSE,GAME_ACTION,GAME1,0.0021450666534416156,26
Spain 2013,com.coffeestainstudios.goatsimulator.goatz,Goat Simulator GoatZ,147460,4.570607962313585,4.3000002,FALSE,GAME_ACTION,GAME1,6.326230574330013e-4,26
Spain 2013,com.jumpgames.RealSteel,Real Steel,556820,0.28208963963080935,3.7,TRUE,GAME_ACTION,GAME1,0.002388832027938721,26
Spain 2013,com.Zonmob.Stickman.FightingGames.ShadowOfDeath,Shadow of Death: Dark Knight - Stickman Fighting,5000000,0.15963331223096633,4.6999998,TRUE,GAME_ACTION,GAME1,0.021450666534416157,26
Spain 2013,com.pastagames.ro1mobile,Rayman Jungle Run,1312540,1.7751382486505358,4.099999899999999,TRUE,GAME_ACTION,GAME1,0.005630971570616517,26
Spain 2013,com.rockstargames.gtasa,Grand Theft Auto: San Andreas,5000000,7.757116068230552,4.5,FALSE,GAME_ACTION,GAME1,0.021450666534416157,26
Spain 2013,com.agaming.thesun.origin,The Sun: Origin,331800,1.6636546769243572,3.7,TRUE,GAME_ACTION,GAME1,0.0014234662312238562,26
Spain 2013,com.tenbirds.animus,Animus - Stand Alone,25460,4.816894047729573,4.1999998,TRUE,GAME_ACTION,GAME1,1.0922679399324707e-4,26
Spain 2013,com.and.games505.TerrariaPaid,Terraria,5000000,5.746209500539402,4.4000001,FALSE,GAME_ADVENTURE,GAME1,0.021450666534416157,39
Spain 2013,com.herocraft.game.tinybangstory,The Tiny Bang Story Premium,100000,3.7326103526871566,4.1999998,FALSE,GAME_ADVENTURE,GAME1,4.2901333068832314e-4,39
Spain 2013,com.kleientertainment.doNotStarvePocket,Don't Starve: Pocket Edition,518180,5.283269116935345,4.5,FALSE,GAME_ADVENTURE,GAME1,0.002223061276960753,39
Spain 2013,com.and.games505.portal_knights,Portal Knights,100000,5.451522729421628,4.1999998,TRUE,GAME_ADVENTURE,GAME1,4.2901333068832314e-4,39
Spain 2013,com.D3Go.mendel,Alien: Blackout,31380,5.849033570512969,4.099999899999999,FALSE,GAME_ADVENTURE,GAME1,1.346243831699958e-4,39
Spain 2013,com.headupgames.theinnerworld2,The Inner World - The Last Wind Monk,8040,1.5514262504671619,4,FALSE,GAME_ADVENTURE,GAME1,3.4492671787341184e-5,39
Spain 2013,com.hitcents.stickmanepic,Draw a Stickman: EPIC,208680,0.6709434040240093,4.3000002,TRUE,GAME_ADVENTURE,GAME1,8.952650184803927e-4,39
Spain 2013,com.bonusxp.fate,Stranger Things 3: The Game,3880,5.87422077987097,4.6999998,FALSE,GAME_ADVENTURE,GAME1,1.664571723070694e-5,39
Spain 2013,com.creativemobile.beholder,Beholder,100000,5.672694952616712,4.6999998,TRUE,GAME_ADVENTURE,GAME1,4.2901333068832314e-4,39
Spain 2013,com.robotgentleman.game60seconds,60 Seconds! Atomic Adventure,178720,3.347382674025668,4.1999998,FALSE,GAME_ADVENTURE,GAME1,7.667326246061712e-4,39
Spain 2013,com.AngryNeighbor,Angry Neighbor,100000,2.0931328581029947,4,FALSE,GAME_ADVENTURE,GAME1,4.2901333068832314e-4,39
Spain 2013,com.square_enix.FFIXww.android_googleplay,FINAL FANTASY IX for Android,161140,20.42170627154255,4.1999998,FALSE,GAME_ADVENTURE,GAME1,6.913120810711639e-4,39
Spain 2013,com.wb.goog.legojurassicworld,LEGOÂ® Jurassic Worldâ¢,313260,5.401439216841036,4.099999899999999,FALSE,GAME_ADVENTURE,GAME1,0.0013439271597142412,39
Spain 2013,air.com.RustyLake.RustyLakeRoots,Rusty Lake: Roots,181240,2.364051891416545,4.8000002,FALSE,GAME_ADVENTURE,GAME1,7.775437605395169e-4,39
Spain 2013,com.rockstargames.gtalcs,GTA: Liberty City Stories,253420,7.388739154677576,4.3000002,FALSE,GAME_ADVENTURE,GAME1,0.0010872055826303484,39
Spain 2013,com.theamazingfrog.thefroggameamazingsimulator.thefroggunadventure,Amazing Swat Frog Simulator City,1000,3.568990431592761,1.9,FALSE,GAME_ADVENTURE,GAME1,4.290133306883231e-6,39
Spain 2013,com.KillmondayGames.FranBowCh4,Fran Bow Chapter 4,10000,1.4757225706833372,4.8000002,FALSE,GAME_ADVENTURE,GAME1,4.2901333068832315e-5,39
Spain 2013,com.mojotouch.simon,Simon the Sorcerer,50000,4.615304577440913,4.8000002,FALSE,GAME_ADVENTURE,GAME1,2.1450666534416157e-4,39
Spain 2013,com.Nanali.SallysLaw,Sally's Law,100000,1.3221944720804528,4.5,TRUE,GAME_ADVENTURE,GAME1,4.2901333068832314e-4,39
Spain 2013,air.net.machinarium.Machinarium.GP,Machinarium,1000000,4.153159492142316,4.5999999,FALSE,GAME_ADVENTURE,GAME1,0.004290133306883231,39
Spain 2013,com.headupgames.shiny,Shiny The Firefly,6360,1.2598027045793778,4.3000002,TRUE,GAME_ADVENTURE,GAME1,2.728524783177735e-5,39
Spain 2013,com.jds.batim,Bendy and the Ink Machine,87720,6.333587859438212,4.4000001,FALSE,GAME_ADVENTURE,GAME1,3.7633049367979704e-4,39
Spain 2013,com.headupgames.tobythesecretmine,Toby: The Secret Mine,2660,1.5931203547491195,4.1999998,FALSE,GAME_ADVENTURE,GAME1,1.1411754596309396e-5,39
Spain 2013,com.bbg.tiwdroid,The Inner World,100000,0.44945440876235465,4,FALSE,GAME_ADVENTURE,GAME1,4.2901333068832314e-4,39
Spain 2013,com.wb.goog.lnjgo,LEGOÂ® Ninjago: Shadow of Ronin,188280,5.701470173705396,4.3000002,FALSE,GAME_ADVENTURE,GAME1,8.077462990199748e-4,39
Spain 2013,com.disney.castleofillusion_goo,Castle of Illusion,744800,4.151430237781619,4.1999998,FALSE,GAME_ADVENTURE,GAME1,0.003195291286966631,39
Spain 2013,com.winterveilstudios.DISTRAINTDE,DISTRAINT: Deluxe Edition,50000,3.9421680449273717,4.8000002,FALSE,GAME_ADVENTURE,GAME1,2.1450666534416157e-4,39
Spain 2013,com.mentallab.theclimb,The Climb: Ice Giant Adventure,280,2.2608095364874394,4.1999998,FALSE,GAME_ADVENTURE,GAME1,1.2012373259273048e-6,39
Spain 2013,com.wb.goog.legohp2,LEGO Harry Potter: Years 5-7,50000,5.300748971095197,3.9000001,FALSE,GAME_ADVENTURE,GAME1,2.1450666534416157e-4,39
Spain 2013,com.bladecoder.lj,Johnny Bonasera 1,100000,2.9634746512146606,4.3000002,FALSE,GAME_ADVENTURE,GAME1,4.2901333068832314e-4,39
Spain 2013,com.imcrazy.th2,Tomb Hunter Pro,500,0.41348933775241026,4.9000001,TRUE,GAME_ADVENTURE,GAME1,2.1450666534416155e-6,39
Spain 2013,com.devolver.witcheye,Witcheye,3340,3.757245731630192,4.5999999,FALSE,GAME_ADVENTURE,GAME1,1.4329045244989993e-5,39
Spain 2013,amanita_design.samorost3.GP,Samorost 3,203260,4.474272867884722,4.5999999,FALSE,GAME_ADVENTURE,GAME1,8.720124959570856e-4,39
Spain 2013,com.terribletoybox.thimbleweedparkandroid,Thimbleweed Park,42460,9.54331283636031,4.9000001,FALSE,GAME_ADVENTURE,GAME1,1.82159060210262e-4,39
Spain 2013,com.KillmondayGames.FranBowCh3,Fran Bow Chapter 3,12480,1.4272977350883504,4.8000002,FALSE,GAME_ADVENTURE,GAME1,5.354086366990273e-5,39
Spain 2013,com.playdead.limbo.full,LIMBO,886760,5.809638805713429,4.8000002,FALSE,GAME_ADVENTURE,GAME1,0.0038043186112117744,39
Spain 2013,com.pgstudio.survivalpro,Live or Die: Zombie Survival Pro,1000000,1.3409294947375523,3.9000001,TRUE,GAME_ADVENTURE,GAME1,0.004290133306883231,39
Spain 2013,jp.co.capcom.gyakusai5en,Ace Attorney: Dual Destinies,11040,19.54126580942078,4.5999999,FALSE,GAME_ADVENTURE,GAME1,4.736307170799088e-5,39
Spain 2013,air.com.RustyLake.RustyLakeHotel,Rusty Lake Hotel,195860,2.405274624579203,4.6999998,FALSE,GAME_ADVENTURE,GAME1,8.402655094861498e-4,39
Spain 2013,cc.peacedeath.peacedeath,"Peace, Death!",230320,2.6253489637012155,4.6999998,FALSE,GAME_ARCADE,GAME1,9.881035032413459e-4,18
Spain 2013,com.hemispheregames.osmos,Osmos HD,1000000,1.7896240802884043,4.6999998,FALSE,GAME_ARCADE,GAME1,0.004290133306883231,18
Spain 2013,com.mojang.minecraftpe,Minecraft,50000000,6.1192668100400995,4.4000001,TRUE,GAME_ARCADE,GAME1,0.21450666534416157,18
Spain 2013,com.dotemu.neogeo.mslug,METAL SLUG,108960,2.647201512208516,3.9000001,FALSE,GAME_ARCADE,GAME1,4.674529251179969e-4,18
Spain 2013,com.worms3.app,Worms 3,1373900,4.404958019667338,4.099999899999999,TRUE,GAME_ARCADE,GAME1,0.005894214150326872,18
Spain 2013,com.space.shooter.alien.galaxyattack,Space Shooter: Alien vs Galaxy Attack (Premium),500000,1.2910708646289915,4.3000002,TRUE,GAME_ARCADE,GAME1,0.0021450666534416156,18
Spain 2013,com.robtopx.geometryjump,Geometry Dash,5000000,1.4025444267870202,4.5999999,FALSE,GAME_ARCADE,GAME1,0.021450666534416157,18
Spain 2013,com.rockstargames.gtavc,Grand Theft Auto: Vice City,2781940,5.5770797033452215,4.3000002,FALSE,GAME_ARCADE,GAME1,0.011934893451750738,18
Spain 2013,com.mtvn.SBmoviegame,SpongeBob: Sponge on the Run,50000,3.460210948431479,4.3000002,TRUE,GAME_ARCADE,GAME1,2.1450666534416157e-4,18
Spain 2013,com.flukedude.impossiblegame,The Impossible Game,500000,0.4608098903258454,3.9000001,FALSE,GAME_ARCADE,GAME1,0.0021450666534416156,18
Spain 2013,com.teamflow.runordie,Run or Die - Fun Retro Running Game,5000,0.35584377257838273,4.6999998,FALSE,GAME_ARCADE,GAME1,2.1450666534416158e-5,18
Spain 2013,jp.co.capcom.mobilemakaiwd,Ghosts'n Goblins MOBILE,14360,1.7526792479654885,4.3000002,FALSE,GAME_ARCADE,GAME1,6.16063142868432e-5,18
Spain 2013,com.halfbrick.fruitninja,Fruit Ninja Classic,1731780,1.532035198104512,4.099999899999999,TRUE,GAME_ARCADE,GAME1,0.007429567058194243,18
Spain 2013,com.fastemulator.gbc,My OldBoy! - GBC Emulator,112380,4.468995832053806,4.5999999,FALSE,GAME_ARCADE,GAME1,4.8212518102753755e-4,18
Spain 2013,com.madfingergames.SamuraiIIAll,SAMURAI II: VENGEANCE,213400,1.9184485082936427,4.5,FALSE,GAME_ARCADE,GAME1,9.155144476888816e-4,18
Spain 2013,com.czechgames.tta,Through the Ages,50000,9.471187163431717,4.8000002,TRUE,GAME_BOARD,GAME2,2.1450666534416157e-4,19
Spain 2013,com.exozet.android.catan,Catan Classic,520280,5.8011359510745,3.0999999,TRUE,GAME_BOARD,GAME2,0.0022320705569052078,19
Spain 2013,com.asmodeedigital.carcassonne,Carcassonne: Official Board Game -Tiles & Tactics,100000,5.469107119043519,4.3000002,TRUE,GAME_BOARD,GAME2,4.2901333068832314e-4,19
Spain 2013,air.com.tornscreen.cfgame101,Ð¡ASHFLOW,10000,1.3447668925979017,4,FALSE,GAME_BOARD,GAME2,4.2901333068832315e-5,19
Spain 2013,com.marmalade.cluedogame,Clue,556800,3.5911025748235765,4.5,TRUE,GAME_BOARD,GAME2,0.0023887462252725833,19
Spain 2013,de.brettspielwelt.freitag,Friday - by Friedemann Friese,12500,4.611737294402346,4.6999998,FALSE,GAME_BOARD,GAME2,5.362666633604039e-5,19
Spain 2013,com.kemigogames.chesscoachpro,Chess Coach Pro (Professional version),10000,2.7804102301994256,4.8000002,FALSE,GAME_BOARD,GAME2,4.2901333068832315e-5,19
Spain 2013,com.pereira.analysis.paid,Chess - Analyze This (Pro),22400,5.435914266748089,4.6999998,FALSE,GAME_BOARD,GAME2,9.609898607418438e-5,19
Spain 2013,uk.co.aifactory.chess,Chess,136080,1.5564504166391904,4.8000002,FALSE,GAME_BOARD,GAME2,5.838013404006701e-4,19
Spain 2013,com.playdekgames.fortsumter,Fort Sumter: The Secession Crisis,500,3.499039304243768,4.5999999,FALSE,GAME_BOARD,GAME2,2.1450666534416155e-6,19
Spain 2013,de.brettspielwelt.ganzschoenclever,Ganz schÃ¶n clever,10000,3.7480227509062165,4.4000001,TRUE,GAME_BOARD,GAME2,4.2901333068832315e-5,19
Spain 2013,com.piratesoutlaws.fabledgame,Pirates Outlaws,98020,1.3300283272950737,4.4000001,TRUE,GAME_BOARD,GAME2,4.2051886674069434e-4,19
Spain 2013,com.devolver.reignsGot,Reigns: Game of Thrones,268880,4.718078199874247,4.5,FALSE,GAME_BOARD,GAME2,0.0011535310435547633,19
Spain 2013,com.explodingkittens.projectbombsquad,Exploding KittensÂ® - Official,500000,2.6238070417195254,4.5999999,TRUE,GAME_BOARD,GAME2,0.0021450666534416156,19
Spain 2013,donnaipe.tutepro,Tute a Cuatro PRO,4240,0.997584081261168,3.8,FALSE,GAME_BOARD,GAME2,1.8190165221184902e-5,19
Spain 2013,com.devolver.reigns2,Reigns: Her Majesty,346160,2.676267958565713,4.6999998,FALSE,GAME_BOARD,GAME2,0.0014850725455106994,19
Spain 2013,com.devolver.reigns,Reigns,1000000,2.394571368464351,4.6999998,FALSE,GAME_BOARD,GAME2,0.004290133306883231,19
Spain 2013,com.littleinferno.google,Little Inferno,288200,4.188603730245732,4.5999999,FALSE,GAME_ARCADE,GAME2,0.0012364164190437473,18
Spain 2013,com.square_enix.android_googleplay.finalfantasy,FINAL FANTASY,160500,7.432189104184699,3,FALSE,GAME_ARCADE,GAME2,6.885663957547587e-4,18
Spain 2013,pl.idreams.pottery,Let's Create! Pottery,500000,5.5314063109177125,4.5999999,TRUE,GAME_ARCADE,GAME2,0.0021450666534416156,18
Spain 2013,com.turchu.babyworlds,Baby Worlds | Their first app,50,5.2014593532298905,5,FALSE,EDUCATION,EDUCATION,2.1450666534416156e-7,29
Spain 2013,mycity.babysitter,My City : Babysitter,5000,3.4385493498968556,4.1999998,FALSE,EDUCATION,EDUCATION,2.1450666534416158e-5,29
Spain 2013,com.azati.noteworks,NoteWorks,5000,4.4089148449858655,3.3,FALSE,EDUCATION,EDUCATION,2.1450666534416158e-5,29
Spain 2013,mytown.school,My Town : School,15920,3.707807659760186,3.8,TRUE,EDUCATION,EDUCATION,6.829892224558104e-5,29
Spain 2013,mycity.newbornbaby,My City : Newborn baby,10000,2.3172622501400157,4,FALSE,EDUCATION,EDUCATION,4.2901333068832315e-5,29
Spain 2013,mycity.bank,My City : Bank,1000,3.5653790132987293,4.1999998,FALSE,EDUCATION,EDUCATION,4.290133306883231e-6,29
Spain 2013,com.esketchers.hooponoponowayCleanErase,Hoâoponopono Clean and Erase,3160,3.371583171243899,4.4000001,FALSE,EDUCATION,EDUCATION,1.3556821249751011e-5,29
Spain 2013,mytown.amusementpark,My Town : ICEME Amusement Park,10000,2.152816814539443,4.099999899999999,FALSE,EDUCATION,EDUCATION,4.2901333068832315e-5,29
Spain 2013,com.sofarsogood.incredibox,Incredibox,160400,4.855532496325303,4.8000002,FALSE,GAME_OTHERS,GAME2,6.881373824240703e-4,22
Spain 2013,com.bigbluebubble.msmcomposer,My Singing Monsters Composer,15380,2.930113396833376,4.1999998,FALSE,GAME_OTHERS,GAME2,6.59822502598641e-5,22
Spain 2013,air.junglemusic,Learn Music Notes,5580,1.4892122905560445,4.8000002,FALSE,GAME_OTHERS,GAME2,2.393894385240843e-5,22
Spain 2013,com.rayark.cytus2,Cytus II,1081420,2.5258456360771473,4.5999999,TRUE,GAME_OTHERS,GAME2,0.004639435960729664,22
Spain 2013,com.DarongStudio.Colorzzle,Colorzzle,100000,0.2635152725698786,4.5999999,FALSE,GAME_PUZZLE,GAME2,4.2901333068832314e-4,21
Spain 2013,com.FireproofStudios.TheRoom,The Room,4912800,1.5150181350708913,4.8000002,FALSE,GAME_PUZZLE,GAME2,0.02107656691005594,21
Spain 2013,com.and.games505.humanfallflat,Human: Fall Flat,78580,5.640305919836074,4.099999899999999,FALSE,GAME_PUZZLE,GAME2,3.371186752548843e-4,21
Spain 2013,com.mountains.feathertop,Florence,100000,2.2708169030706302,4.6999998,FALSE,GAME_PUZZLE,GAME2,4.2901333068832314e-4,21
Spain 2013,com.zeptolab.ctr2.paid.google,Cut the Rope 2 GOLD,1000,0.3016211251388389,3.5,TRUE,GAME_PUZZLE,GAME2,4.290133306883231e-6,21
Spain 2013,com.bluebraingames.thehouseofdavinci,The House of Da Vinci,378040,5.352956052055203,4.6999998,FALSE,GAME_PUZZLE,GAME2,0.001621841995334137,21
Spain 2013,com.brainium.sudoku,Sudoku+,50000,2.3877593006801323,4.9000001,FALSE,GAME_PUZZLE,GAME2,2.1450666534416157e-4,21
Spain 2013,com.redfishgame.isolandEN,Isoland,17940,1.684842775088487,4.5999999,TRUE,GAME_PUZZLE,GAME2,7.696499152548517e-5,21
Spain 2013,com.FireproofStudios.TheRoom4,The Room: Old Sins,500000,5.59488770066722,4.9000001,FALSE,GAME_PUZZLE,GAME2,0.0021450666534416156,21
Spain 2013,com.FireproofStudios.TheRoom2,The Room Two,4163640,1.5797610651175529,4.9000001,FALSE,GAME_PUZZLE,GAME2,0.017862570641871297,21
Spain 2013,com.ustwo.monumentvalley,Monument Valley,4280040,3.4344027980980694,4.9000001,TRUE,GAME_PUZZLE,GAME2,0.018361942158792506,21
Spain 2013,com.wb.goog.scribbleremix,Scribblenauts Remix,2152520,0.3140903790468078,4,TRUE,GAME_PUZZLE,GAME2,0.009234597745732293,21
Spain 2013,com.ustwo.monumentvalley2,Monument Valley 2,305720,5.481554098430171,4.6999998,FALSE,GAME_PUZZLE,GAME2,0.0013115795545803415,21
Spain 2013,com.twodboy.worldofgoofull,World of Goo,704260,5.498967153291964,4.8000002,FALSE,GAME_PUZZLE,GAME2,0.0030213692827055845,21
Spain 2013,com.FireproofStudios.TheRoom3,The Room Three,1000000,3.5327351700026832,4.9000001,FALSE,GAME_PUZZLE,GAME2,0.004290133306883231,21
Spain 2013,com.squareenixmontreal.hitmango,Hitman GO,1000000,0.403514133996267,4.5999999,TRUE,GAME_PUZZLE,GAME2,0.004290133306883231,21
Spain 2013,com.wb.goog.scribblenauts3,Scribblenauts Unlimited,288460,5.7158862799554315,4.099999899999999,TRUE,GAME_PUZZLE,GAME2,0.001237531853703537,21
Spain 2013,com.tomorrowcorporation.humanresourcemachine,Human Resource Machine,50000,4.293251120581661,4.6999998,FALSE,GAME_PUZZLE,GAME2,2.1450666534416157e-4,21
Spain 2013,com.lilithgame.isoland2.gpen,Isoland 2: Ashes of Time,7340,1.1434436959342502,4.8000002,TRUE,GAME_PUZZLE,GAME2,3.148957847252292e-5,21
Spain 2013,com.squareenixmontreal.lcgo,Lara Croft GO,1000000,1.6469681308250737,4.8000002,TRUE,GAME_PUZZLE,GAME2,0.004290133306883231,21
Spain 2013,com.headupgames.bridgeconstructorportal,Bridge Constructor Portal,136180,4.5583870151886945,4.5999999,FALSE,GAME_PUZZLE,GAME2,5.842303537313585e-4,21
Spain 2013,com.topfreegames.bikeraceproworld,Bike Race Pro by T. F. Games,467400,1.4642959414308925,4.5,TRUE,GAME_OTHERS,GAME2,0.002005208307637222,22
Spain 2013,brownmonster.app.game.rushrally3,Rush Rally 3,31780,3.4901633125570704,4.5,TRUE,GAME_OTHERS,GAME2,1.363404364927491e-4,22
